28 TRUE radius:301.468269 length:0.000000 shell:0.000000 aspect_ratio:2.504965 shell_ratio:0.849327 REGRESSED radius:300.917573
29 TRUE radius:120.048794 length:0.000000 shell:0.000000 aspect_ratio:2.258326 shell_ratio:0.828773 REGRESSED radius:120.134043
30 TRUE radius:182.569957 length:0.000000 shell:0.000000 aspect_ratio:13.487751 shell_ratio:0.649158 REGRESSED radius:182.897195
31 TRUE radius:129.387555 length:0.000000 shell:0.000000 aspect_ratio:15.123224 shell_ratio:0.642323 REGRESSED radius:129.955911
32 TRUE radius:129.119184 length:0.000000 shell:0.000000 aspect_ratio:15.385436 shell_ratio:0.640322 REGRESSED radius:129.278143
33 TRUE radius:55.857286 length:0.000000 shell:0.000000 aspect_ratio:2.133060 shell_ratio:0.776344 REGRESSED radius:55.715917
34 TRUE radius:119.155128 length:0.000000 shell:0.000000 aspect_ratio:2.106014 shell_ratio:0.681938 REGRESSED radius:119.452528
35 TRUE radius:286.070694 length:0.000000 shell:0.000000 aspect_ratio:9.443029 shell_ratio:0.336038 REGRESSED radius:290.057934
36 TRUE radius:56.665655 length:0.000000 shell:0.000000 aspect_ratio:9.319679 shell_ratio:0.366412 REGRESSED radius:58.536077
37 TRUE radius:155.029204 length:0.000000 shell:0.000000 aspect_ratio:4.503164 shell_ratio:0.752456 REGRESSED radius:155.036585
38 TRUE radius:348.277840 length:0.000000 shell:0.000000 aspect_ratio:2.970805 shell_ratio:0.878994 REGRESSED radius:348.348663
39 TRUE radius:56.731459 length:0.000000 shell:0.000000 aspect_ratio:8.567672 shell_ratio:0.660221 REGRESSED radius:56.448117
40 TRUE radius:43.422768 length:0.000000 shell:0.000000 aspect_ratio:5.457341 shell_ratio:0.892125 REGRESSED radius:43.420680
41 TRUE radius:116.096238 length:0.000000 shell:0.000000 aspect_ratio:10.042410 shell_ratio:0.892717 REGRESSED radius:115.994318
42 TRUE radius:105.867743 length:0.000000 shell:0.000000 aspect_ratio:2.899126 shell_ratio:0.838124 REGRESSED radius:105.989355
43 TRUE radius:146.954916 length:0.000000 shell:0.000000 aspect_ratio:6.242094 shell_ratio:0.772940 REGRESSED radius:148.229163
44 TRUE radius:79.119746 length:0.000000 shell:0.000000 aspect_ratio:14.593692 shell_ratio:0.545437 REGRESSED radius:79.304707
45 TRUE radius:219.792427 length:0.000000 shell:0.000000 aspect_ratio:9.659940 shell_ratio:0.494147 REGRESSED radius:220.446717
46 TRUE radius:355.733285 length:0.000000 shell:0.000000 aspect_ratio:5.538098 shell_ratio:0.776444 REGRESSED radius:355.858983
47 TRUE radius:57.902313 length:0.000000 shell:0.000000 aspect_ratio:2.955791 shell_ratio:0.829795 REGRESSED radius:57.917721
48 TRUE radius:286.369346 length:0.000000 shell:0.000000 aspect_ratio:13.113347 shell_ratio:0.314322 REGRESSED radius:285.635979
49 TRUE radius:49.085180 length:0.000000 shell:0.000000 aspect_ratio:10.411160 shell_ratio:0.647417 REGRESSED radius:49.148217
50 TRUE radius:46.318236 length:0.000000 shell:0.000000 aspect_ratio:11.673905 shell_ratio:0.520238 REGRESSED radius:46.540728
51 TRUE radius:138.364981 length:0.000000 shell:0.000000 aspect_ratio:2.813877 shell_ratio:0.806217 REGRESSED radius:138.150215
52 TRUE radius:67.732959 length:0.000000 shell:0.000000 aspect_ratio:3.527690 shell_ratio:0.671395 REGRESSED radius:67.450718
53 TRUE radius:42.497288 length:0.000000 shell:0.000000 aspect_ratio:6.956281 shell_ratio:0.766597 REGRESSED radius:42.708999
54 TRUE radius:66.412492 length:0.000000 shell:0.000000 aspect_ratio:11.723574 shell_ratio:0.711600 REGRESSED radius:66.722996
55 TRUE radius:234.084516 length:0.000000 shell:0.000000 aspect_ratio:2.617123 shell_ratio:0.720851 REGRESSED radius:233.396722
56 TRUE radius:102.527473 length:0.000000 shell:0.000000 aspect_ratio:4.985374 shell_ratio:0.687021 REGRESSED radius:102.179773
57 TRUE radius:286.211216 length:0.000000 shell:0.000000 aspect_ratio:5.793578 shell_ratio:0.870956 REGRESSED radius:285.316483
58 TRUE radius:340.315803 length:0.000000 shell:0.000000 aspect_ratio:10.770665 shell_ratio:0.771920 REGRESSED radius:340.272190
59 TRUE radius:226.868064 length:0.000000 shell:0.000000 aspect_ratio:12.048262 shell_ratio:0.605806 REGRESSED radius:227.276961
60 TRUE radius:233.698682 length:0.000000 shell:0.000000 aspect_ratio:6.841502 shell_ratio:0.898596 REGRESSED radius:234.141621
61 TRUE radius:445.262394 length:0.000000 shell:0.000000 aspect_ratio:2.109903 shell_ratio:0.651576 REGRESSED radius:445.356988
62 TRUE radius:55.740543 length:0.000000 shell:0.000000 aspect_ratio:6.524547 shell_ratio:0.786253 REGRESSED radius:55.789774
63 TRUE radius:370.754968 length:0.000000 shell:0.000000 aspect_ratio:10.072853 shell_ratio:0.368012 REGRESSED radius:371.194491
64 TRUE radius:42.666171 length:0.000000 shell:0.000000 aspect_ratio:9.613905 shell_ratio:0.612083 REGRESSED radius:42.776895
65 TRUE radius:53.448607 length:0.000000 shell:0.000000 aspect_ratio:9.899080 shell_ratio:0.852714 REGRESSED radius:53.276912
66 TRUE radius:71.582771 length:0.000000 shell:0.000000 aspect_ratio:8.132402 shell_ratio:0.552128 REGRESSED radius:71.797532
67 TRUE radius:111.373082 length:0.000000 shell:0.000000 aspect_ratio:4.659192 shell_ratio:0.748567 REGRESSED radius:111.722272
68 TRUE radius:63.767464 length:0.000000 shell:0.000000 aspect_ratio:2.648801 shell_ratio:0.874948 REGRESSED radius:63.492181
69 TRUE radius:324.099702 length:0.000000 shell:0.000000 aspect_ratio:4.955531 shell_ratio:0.846121 REGRESSED radius:324.032611
70 TRUE radius:55.736932 length:0.000000 shell:0.000000 aspect_ratio:3.638232 shell_ratio:0.699907 REGRESSED radius:55.410168
71 TRUE radius:250.213394 length:0.000000 shell:0.000000 aspect_ratio:11.742161 shell_ratio:0.616386 REGRESSED radius:249.548232
72 TRUE radius:205.678808 length:0.000000 shell:0.000000 aspect_ratio:8.309359 shell_ratio:0.505007 REGRESSED radius:205.802657
73 TRUE radius:173.819934 length:0.000000 shell:0.000000 aspect_ratio:8.993882 shell_ratio:0.645454 REGRESSED radius:173.725913
74 TRUE radius:333.555976 length:0.000000 shell:0.000000 aspect_ratio:2.697477 shell_ratio:0.669076 REGRESSED radius:333.299323
75 TRUE radius:61.900802 length:0.000000 shell:0.000000 aspect_ratio:8.018477 shell_ratio:0.776285 REGRESSED radius:61.786993
76 TRUE radius:229.305954 length:0.000000 shell:0.000000 aspect_ratio:2.019237 shell_ratio:0.850550 REGRESSED radius:229.716326
77 TRUE radius:91.635442 length:0.000000 shell:0.000000 aspect_ratio:4.985577 shell_ratio:0.768474 REGRESSED radius:91.770965
78 TRUE radius:299.358946 length:0.000000 shell:0.000000 aspect_ratio:8.619915 shell_ratio:0.291569 REGRESSED radius:299.018622
79 TRUE radius:309.467079 length:0.000000 shell:0.000000 aspect_ratio:6.378716 shell_ratio:0.777788 REGRESSED radius:308.654628
80 TRUE radius:72.287474 length:0.000000 shell:0.000000 aspect_ratio:10.379811 shell_ratio:0.655203 REGRESSED radius:71.787444
81 TRUE radius:132.305823 length:0.000000 shell:0.000000 aspect_ratio:8.543576 shell_ratio:0.536359 REGRESSED radius:132.414827
82 TRUE radius:45.433827 length:0.000000 shell:0.000000 aspect_ratio:4.742486 shell_ratio:0.712436 REGRESSED radius:45.470400
83 TRUE radius:323.763404 length:0.000000 shell:0.000000 aspect_ratio:4.608779 shell_ratio:0.653114 REGRESSED radius:324.042244
84 TRUE radius:247.731048 length:0.000000 shell:0.000000 aspect_ratio:2.113506 shell_ratio:0.773565 REGRESSED radius:248.290306
85 TRUE radius:338.999423 length:0.000000 shell:0.000000 aspect_ratio:3.851304 shell_ratio:0.697018 REGRESSED radius:338.518165
86 TRUE radius:73.010262 length:0.000000 shell:0.000000 aspect_ratio:8.363240 shell_ratio:0.759028 REGRESSED radius:72.839323
87 TRUE radius:164.846894 length:0.000000 shell:0.000000 aspect_ratio:10.390633 shell_ratio:0.866724 REGRESSED radius:164.498046
88 TRUE radius:95.766429 length:0.000000 shell:0.000000 aspect_ratio:6.673930 shell_ratio:0.690927 REGRESSED radius:95.976559
89 TRUE radius:331.663912 length:0.000000 shell:0.000000 aspect_ratio:2.230749 shell_ratio:0.823378 REGRESSED radius:331.969138
90 TRUE radius:85.725916 length:0.000000 shell:0.000000 aspect_ratio:3.004197 shell_ratio:0.856004 REGRESSED radius:85.263491
91 TRUE radius:43.247262 length:0.000000 shell:0.000000 aspect_ratio:14.779072 shell_ratio:0.369529 REGRESSED radius:43.284404
92 TRUE radius:187.024780 length:0.000000 shell:0.000000 aspect_ratio:6.523173 shell_ratio:0.888082 REGRESSED radius:187.071679
93 TRUE radius:52.362673 length:0.000000 shell:0.000000 aspect_ratio:3.395725 shell_ratio:0.840872 REGRESSED radius:52.295562
94 TRUE radius:104.766148 length:0.000000 shell:0.000000 aspect_ratio:14.131162 shell_ratio:0.328444 REGRESSED radius:104.613529
95 TRUE radius:53.656824 length:0.000000 shell:0.000000 aspect_ratio:3.908776 shell_ratio:0.751841 REGRESSED radius:53.350144
96 TRUE radius:186.515697 length:0.000000 shell:0.000000 aspect_ratio:14.166919 shell_ratio:0.540920 REGRESSED radius:186.752567
97 TRUE radius:117.850218 length:0.000000 shell:0.000000 aspect_ratio:8.945981 shell_ratio:0.433365 REGRESSED radius:118.306432
98 TRUE radius:48.596272 length:0.000000 shell:0.000000 aspect_ratio:13.040950 shell_ratio:0.343502 REGRESSED radius:49.989053
99 TRUE radius:69.335616 length:0.000000 shell:0.000000 aspect_ratio:12.180882 shell_ratio:0.168362 REGRESSED radius:69.504650
100 TRUE radius:366.553917 length:0.000000 shell:0.000000 aspect_ratio:10.571995 shell_ratio:0.493598 REGRESSED radius:366.338419
101 TRUE radius:63.932500 length:0.000000 shell:0.000000 aspect_ratio:4.391699 shell_ratio:0.715452 REGRESSED radius:64.083878
102 TRUE radius:76.185608 length:0.000000 shell:0.000000 aspect_ratio:9.449799 shell_ratio:0.205296 REGRESSED radius:76.441049
103 TRUE radius:446.949089 length:0.000000 shell:0.000000 aspect_ratio:4.300852 shell_ratio:0.751530 REGRESSED radius:447.890091
104 TRUE radius:194.568566 length:0.000000 shell:0.000000 aspect_ratio:12.221265 shell_ratio:0.534848 REGRESSED radius:194.493071
105 TRUE radius:81.071199 length:0.000000 shell:0.000000 aspect_ratio:6.306502 shell_ratio:0.738737 REGRESSED radius:81.287575
106 TRUE radius:47.465934 length:0.000000 shell:0.000000 aspect_ratio:4.427600 shell_ratio:0.745411 REGRESSED radius:47.428960
107 TRUE radius:380.265492 length:0.000000 shell:0.000000 aspect_ratio:4.709115 shell_ratio:0.696555 REGRESSED radius:380.444297
109 TRUE radius:314.797613 length:0.000000 shell:0.000000 aspect_ratio:13.207347 shell_ratio:0.410933 REGRESSED radius:315.013340
110 TRUE radius:105.458474 length:0.000000 shell:0.000000 aspect_ratio:3.952413 shell_ratio:0.656326 REGRESSED radius:106.052633
111 TRUE radius:329.788350 length:0.000000 shell:0.000000 aspect_ratio:13.290205 shell_ratio:0.473992 REGRESSED radius:329.039085
112 TRUE radius:91.869312 length:0.000000 shell:0.000000 aspect_ratio:10.296525 shell_ratio:0.770363 REGRESSED radius:91.959032
113 TRUE radius:407.479460 length:0.000000 shell:0.000000 aspect_ratio:14.814106 shell_ratio:0.737982 REGRESSED radius:406.971572
114 TRUE radius:48.647254 length:0.000000 shell:0.000000 aspect_ratio:4.463128 shell_ratio:0.818001 REGRESSED radius:48.692067
115 TRUE radius:429.148602 length:0.000000 shell:0.000000 aspect_ratio:2.443859 shell_ratio:0.724950 REGRESSED radius:427.171345
116 TRUE radius:325.241149 length:0.000000 shell:0.000000 aspect_ratio:8.700028 shell_ratio:0.605944 REGRESSED radius:325.373700
117 TRUE radius:94.681969 length:0.000000 shell:0.000000 aspect_ratio:6.784559 shell_ratio:0.891036 REGRESSED radius:94.485773
118 TRUE radius:103.387014 length:0.000000 shell:0.000000 aspect_ratio:15.992145 shell_ratio:0.649820 REGRESSED radius:103.352705
119 TRUE radius:250.433391 length:0.000000 shell:0.000000 aspect_ratio:5.893719 shell_ratio:0.844976 REGRESSED radius:251.113686
120 TRUE radius:296.363334 length:0.000000 shell:0.000000 aspect_ratio:10.164380 shell_ratio:0.500198 REGRESSED radius:296.888523
121 TRUE radius:90.778518 length:0.000000 shell:0.000000 aspect_ratio:14.241084 shell_ratio:0.282311 REGRESSED radius:90.729222
122 TRUE radius:151.350167 length:0.000000 shell:0.000000 aspect_ratio:5.569781 shell_ratio:0.696424 REGRESSED radius:154.739220
123 TRUE radius:138.868484 length:0.000000 shell:0.000000 aspect_ratio:6.934149 shell_ratio:0.752323 REGRESSED radius:139.483716
124 TRUE radius:142.792832 length:0.000000 shell:0.000000 aspect_ratio:8.916406 shell_ratio:0.553922 REGRESSED radius:142.401049
125 TRUE radius:52.627964 length:0.000000 shell:0.000000 aspect_ratio:15.410331 shell_ratio:0.249085 REGRESSED radius:52.560157
126 TRUE radius:89.075925 length:0.000000 shell:0.000000 aspect_ratio:11.404102 shell_ratio:0.497099 REGRESSED radius:89.335907
127 TRUE radius:57.535937 length:0.000000 shell:0.000000 aspect_ratio:3.333856 shell_ratio:0.705796 REGRESSED radius:57.765677
128 TRUE radius:212.061980 length:0.000000 shell:0.000000 aspect_ratio:10.235164 shell_ratio:0.259351 REGRESSED radius:211.279524
129 TRUE radius:80.290863 length:0.000000 shell:0.000000 aspect_ratio:11.302490 shell_ratio:0.694087 REGRESSED radius:80.332113
130 TRUE radius:43.138028 length:0.000000 shell:0.000000 aspect_ratio:3.265993 shell_ratio:0.796724 REGRESSED radius:44.882344
131 TRUE radius:66.131661 length:0.000000 shell:0.000000 aspect_ratio:2.084646 shell_ratio:0.704286 REGRESSED radius:66.435988
132 TRUE radius:42.254982 length:0.000000 shell:0.000000 aspect_ratio:2.547594 shell_ratio:0.814956 REGRESSED radius:42.017815
134 TRUE radius:91.301636 length:0.000000 shell:0.000000 aspect_ratio:13.399774 shell_ratio:0.196352 REGRESSED radius:91.179224
135 TRUE radius:188.524177 length:0.000000 shell:0.000000 aspect_ratio:8.547270 shell_ratio:0.569407 REGRESSED radius:188.205087
136 TRUE radius:80.897275 length:0.000000 shell:0.000000 aspect_ratio:3.777360 shell_ratio:0.787996 REGRESSED radius:80.432889
137 TRUE radius:175.233826 length:0.000000 shell:0.000000 aspect_ratio:8.235623 shell_ratio:0.719089 REGRESSED radius:175.154900
138 TRUE radius:397.897208 length:0.000000 shell:0.000000 aspect_ratio:10.639248 shell_ratio:0.323743 REGRESSED radius:398.344513
139 TRUE radius:98.795391 length:0.000000 shell:0.000000 aspect_ratio:13.538960 shell_ratio:0.294351 REGRESSED radius:98.676899
140 TRUE radius:102.577042 length:0.000000 shell:0.000000 aspect_ratio:12.622177 shell_ratio:0.515766 REGRESSED radius:102.155593
141 TRUE radius:167.138805 length:0.000000 shell:0.000000 aspect_ratio:9.865663 shell_ratio:0.630390 REGRESSED radius:167.344087
142 TRUE radius:118.780910 length:0.000000 shell:0.000000 aspect_ratio:12.494304 shell_ratio:0.454101 REGRESSED radius:118.314039
143 TRUE radius:193.328717 length:0.000000 shell:0.000000 aspect_ratio:11.035439 shell_ratio:0.608384 REGRESSED radius:193.244066
144 TRUE radius:165.587292 length:0.000000 shell:0.000000 aspect_ratio:13.245926 shell_ratio:0.397633 REGRESSED radius:167.306440
145 TRUE radius:73.278218 length:0.000000 shell:0.000000 aspect_ratio:2.621524 shell_ratio:0.868062 REGRESSED radius:72.857417
146 TRUE radius:443.764081 length:0.000000 shell:0.000000 aspect_ratio:4.255758 shell_ratio:0.816877 REGRESSED radius:444.797205
147 TRUE radius:50.871949 length:0.000000 shell:0.000000 aspect_ratio:9.980033 shell_ratio:0.176865 REGRESSED radius:50.616665
148 TRUE radius:153.980140 length:0.000000 shell:0.000000 aspect_ratio:14.649667 shell_ratio:0.539945 REGRESSED radius:153.603315
149 TRUE radius:41.366194 length:0.000000 shell:0.000000 aspect_ratio:9.260944 shell_ratio:0.435004 REGRESSED radius:43.255456
150 TRUE radius:170.154382 length:0.000000 shell:0.000000 aspect_ratio:12.741275 shell_ratio:0.725085 REGRESSED radius:169.939158
151 TRUE radius:157.191286 length:0.000000 shell:0.000000 aspect_ratio:12.055236 shell_ratio:0.262929 REGRESSED radius:157.100022
152 TRUE radius:141.695345 length:0.000000 shell:0.000000 aspect_ratio:3.835056 shell_ratio:0.756751 REGRESSED radius:141.705754
153 TRUE radius:404.194861 length:0.000000 shell:0.000000 aspect_ratio:2.155142 shell_ratio:0.735092 REGRESSED radius:403.807305
154 TRUE radius:201.023578 length:0.000000 shell:0.000000 aspect_ratio:8.939246 shell_ratio:0.651097 REGRESSED radius:202.673996
155 TRUE radius:74.008615 length:0.000000 shell:0.000000 aspect_ratio:8.576972 shell_ratio:0.624727 REGRESSED radius:73.773812
156 TRUE radius:82.077951 length:0.000000 shell:0.000000 aspect_ratio:10.784729 shell_ratio:0.750234 REGRESSED radius:82.125114
157 TRUE radius:100.689105 length:0.000000 shell:0.000000 aspect_ratio:12.210378 shell_ratio:0.320719 REGRESSED radius:99.874954
158 TRUE radius:352.180657 length:0.000000 shell:0.000000 aspect_ratio:2.704753 shell_ratio:0.793909 REGRESSED radius:351.885266
159 TRUE radius:80.024396 length:0.000000 shell:0.000000 aspect_ratio:9.606435 shell_ratio:0.158982 REGRESSED radius:79.804747
160 TRUE radius:134.569864 length:0.000000 shell:0.000000 aspect_ratio:8.793184 shell_ratio:0.482574 REGRESSED radius:134.788608
161 TRUE radius:355.621663 length:0.000000 shell:0.000000 aspect_ratio:15.881344 shell_ratio:0.537319 REGRESSED radius:355.887361
162 TRUE radius:241.098648 length:0.000000 shell:0.000000 aspect_ratio:12.451006 shell_ratio:0.302380 REGRESSED radius:240.655474
163 TRUE radius:176.491871 length:0.000000 shell:0.000000 aspect_ratio:6.166495 shell_ratio:0.803046 REGRESSED radius:177.106884
164 TRUE radius:65.818360 length:0.000000 shell:0.000000 aspect_ratio:10.398064 shell_ratio:0.525132 REGRESSED radius:66.052156
165 TRUE radius:40.826928 length:0.000000 shell:0.000000 aspect_ratio:7.287000 shell_ratio:0.822723 REGRESSED radius:40.402095
166 TRUE radius:165.408246 length:0.000000 shell:0.000000 aspect_ratio:2.210943 shell_ratio:0.897613 REGRESSED radius:165.844998
167 TRUE radius:87.940343 length:0.000000 shell:0.000000 aspect_ratio:3.119850 shell_ratio:0.712166 REGRESSED radius:87.891960
168 TRUE radius:89.283090 length:0.000000 shell:0.000000 aspect_ratio:7.468648 shell_ratio:0.806600 REGRESSED radius:89.317239
169 TRUE radius:40.755552 length:0.000000 shell:0.000000 aspect_ratio:13.983803 shell_ratio:0.169469 REGRESSED radius:42.391706
170 TRUE radius:55.511470 length:0.000000 shell:0.000000 aspect_ratio:9.556054 shell_ratio:0.465611 REGRESSED radius:55.459785
171 TRUE radius:147.549651 length:0.000000 shell:0.000000 aspect_ratio:5.048694 shell_ratio:0.852018 REGRESSED radius:147.800898
172 TRUE radius:338.990471 length:0.000000 shell:0.000000 aspect_ratio:7.937092 shell_ratio:0.853625 REGRESSED radius:338.912443
173 TRUE radius:211.221897 length:0.000000 shell:0.000000 aspect_ratio:2.823193 shell_ratio:0.652611 REGRESSED radius:211.793637
174 TRUE radius:286.564787 length:0.000000 shell:0.000000 aspect_ratio:7.722329 shell_ratio:0.783628 REGRESSED radius:286.277930
175 TRUE radius:212.575690 length:0.000000 shell:0.000000 aspect_ratio:8.679887 shell_ratio:0.498925 REGRESSED radius:212.190444
176 TRUE radius:41.815081 length:0.000000 shell:0.000000 aspect_ratio:5.180991 shell_ratio:0.744814 REGRESSED radius:41.583915
177 TRUE radius:155.620081 length:0.000000 shell:0.000000 aspect_ratio:9.134829 shell_ratio:0.892498 REGRESSED radius:155.440766
178 TRUE radius:133.151662 length:0.000000 shell:0.000000 aspect_ratio:5.227569 shell_ratio:0.682609 REGRESSED radius:133.867451
179 TRUE radius:331.986153 length:0.000000 shell:0.000000 aspect_ratio:3.110072 shell_ratio:0.735659 REGRESSED radius:332.028162
180 TRUE radius:188.197136 length:0.000000 shell:0.000000 aspect_ratio:15.812227 shell_ratio:0.765467 REGRESSED radius:188.515339
181 TRUE radius:255.721215 length:0.000000 shell:0.000000 aspect_ratio:5.612870 shell_ratio:0.719234 REGRESSED radius:255.395014
182 TRUE radius:110.850856 length:0.000000 shell:0.000000 aspect_ratio:10.781456 shell_ratio:0.666450 REGRESSED radius:110.709168
183 TRUE radius:423.712094 length:0.000000 shell:0.000000 aspect_ratio:3.985229 shell_ratio:0.667781 REGRESSED radius:423.442171
184 TRUE radius:76.546737 length:0.000000 shell:0.000000 aspect_ratio:2.016290 shell_ratio:0.727051 REGRESSED radius:76.357737
185 TRUE radius:125.642359 length:0.000000 shell:0.000000 aspect_ratio:2.551132 shell_ratio:0.878043 REGRESSED radius:126.018496
186 TRUE radius:88.324430 length:0.000000 shell:0.000000 aspect_ratio:9.017320 shell_ratio:0.463939 REGRESSED radius:88.308104
187 TRUE radius:41.509189 length:0.000000 shell:0.000000 aspect_ratio:2.456387 shell_ratio:0.845971 REGRESSED radius:41.508583
188 TRUE radius:129.099732 length:0.000000 shell:0.000000 aspect_ratio:8.413546 shell_ratio:0.885782 REGRESSED radius:129.001523
189 TRUE radius:157.332762 length:0.000000 shell:0.000000 aspect_ratio:13.856142 shell_ratio:0.862759 REGRESSED radius:157.502811
190 TRUE radius:74.336696 length:0.000000 shell:0.000000 aspect_ratio:12.336614 shell_ratio:0.601114 REGRESSED radius:74.505371
191 TRUE radius:48.754777 length:0.000000 shell:0.000000 aspect_ratio:4.794178 shell_ratio:0.772216 REGRESSED radius:48.834052
192 TRUE radius:396.199382 length:0.000000 shell:0.000000 aspect_ratio:2.392453 shell_ratio:0.889427 REGRESSED radius:397.050001
193 TRUE radius:168.109131 length:0.000000 shell:0.000000 aspect_ratio:3.468084 shell_ratio:0.858629 REGRESSED radius:168.300912
194 TRUE radius:130.244148 length:0.000000 shell:0.000000 aspect_ratio:8.999469 shell_ratio:0.593770 REGRESSED radius:129.973571
195 TRUE radius:208.712889 length:0.000000 shell:0.000000 aspect_ratio:4.006215 shell_ratio:0.831223 REGRESSED radius:207.961149
197 TRUE radius:194.715552 length:0.000000 shell:0.000000 aspect_ratio:2.674051 shell_ratio:0.832264 REGRESSED radius:194.426558
198 TRUE radius:41.784151 length:0.000000 shell:0.000000 aspect_ratio:13.903118 shell_ratio:0.774119 REGRESSED radius:41.974894
199 TRUE radius:86.525074 length:0.000000 shell:0.000000 aspect_ratio:5.003127 shell_ratio:0.868624 REGRESSED radius:86.595377
200 TRUE radius:456.057529 length:0.000000 shell:0.000000 aspect_ratio:6.115167 shell_ratio:0.775770 REGRESSED radius:456.378398
201 TRUE radius:318.063470 length:0.000000 shell:0.000000 aspect_ratio:12.062690 shell_ratio:0.271103 REGRESSED radius:318.525363
202 TRUE radius:105.291030 length:0.000000 shell:0.000000 aspect_ratio:15.808022 shell_ratio:0.628560 REGRESSED radius:105.443633
203 TRUE radius:194.201192 length:0.000000 shell:0.000000 aspect_ratio:4.715012 shell_ratio:0.855288 REGRESSED radius:194.598750
204 TRUE radius:382.615058 length:0.000000 shell:0.000000 aspect_ratio:4.568373 shell_ratio:0.840927 REGRESSED radius:382.508443
205 TRUE radius:434.956732 length:0.000000 shell:0.000000 aspect_ratio:14.615170 shell_ratio:0.681100 REGRESSED radius:435.527478
206 TRUE radius:270.468913 length:0.000000 shell:0.000000 aspect_ratio:11.651363 shell_ratio:0.524472 REGRESSED radius:270.265728
207 TRUE radius:130.202322 length:0.000000 shell:0.000000 aspect_ratio:7.741606 shell_ratio:0.887038 REGRESSED radius:129.841553
208 TRUE radius:59.717436 length:0.000000 shell:0.000000 aspect_ratio:5.173305 shell_ratio:0.836958 REGRESSED radius:59.961470
