17 TRUE radius:101.847198 length:83.923642 shell:0.000000 aspect_ratio:2.427140 shell_ratio:0.897953 REGRESSED radius:105.098337 length:83.457709
18 TRUE radius:138.736925 length:121.963382 shell:0.000000 aspect_ratio:2.275059 shell_ratio:0.742494 REGRESSED radius:135.748097 length:116.018560
19 TRUE radius:182.606396 length:156.628082 shell:0.000000 aspect_ratio:2.331720 shell_ratio:0.884473 REGRESSED radius:176.906858 length:144.261527
20 TRUE radius:485.689047 length:409.574682 shell:0.000000 aspect_ratio:2.371675 shell_ratio:0.830815 REGRESSED radius:474.801639 length:404.117717
21 TRUE radius:146.278287 length:130.606335 shell:0.000000 aspect_ratio:2.239988 shell_ratio:0.835657 REGRESSED radius:156.099204 length:126.439223
22 TRUE radius:117.179329 length:103.490665 shell:0.000000 aspect_ratio:2.264539 shell_ratio:0.805701 REGRESSED radius:113.583751 length:97.176051
23 TRUE radius:164.461667 length:139.109768 shell:0.000000 aspect_ratio:2.364488 shell_ratio:0.888372 REGRESSED radius:195.855605 length:128.100692
24 TRUE radius:165.952428 length:144.009783 shell:0.000000 aspect_ratio:2.304738 shell_ratio:0.665629 REGRESSED radius:161.005628 length:132.951987
25 TRUE radius:291.172008 length:241.366367 shell:0.000000 aspect_ratio:2.412697 shell_ratio:0.770107 REGRESSED radius:298.956206 length:237.374999
26 TRUE radius:121.846450 length:106.922831 shell:0.000000 aspect_ratio:2.279147 shell_ratio:0.719422 REGRESSED radius:130.347708 length:104.921860
27 TRUE radius:253.023861 length:208.687544 shell:0.000000 aspect_ratio:2.424906 shell_ratio:0.827966 REGRESSED radius:244.087450 length:209.738661
28 TRUE radius:455.353846 length:386.263566 shell:0.000000 aspect_ratio:2.357736 shell_ratio:0.783809 REGRESSED radius:460.470287 length:380.630897
29 TRUE radius:213.302993 length:170.437999 shell:0.000000 aspect_ratio:2.502998 shell_ratio:0.674472 REGRESSED radius:226.677935 length:162.429610
30 TRUE radius:187.989269 length:148.555913 shell:0.000000 aspect_ratio:2.530889 shell_ratio:0.743987 REGRESSED radius:205.585169 length:138.943294
31 TRUE radius:213.060199 length:156.748736 shell:0.000000 aspect_ratio:2.718493 shell_ratio:0.719113 REGRESSED radius:229.038751 length:154.961970
32 TRUE radius:181.304620 length:147.225470 shell:0.000000 aspect_ratio:2.462952 shell_ratio:0.835240 REGRESSED radius:216.641077 length:136.670942
33 TRUE radius:409.435290 length:311.295684 shell:0.000000 aspect_ratio:2.630523 shell_ratio:0.810354 REGRESSED radius:411.947656 length:312.470791
34 TRUE radius:83.545291 length:65.820521 shell:0.000000 aspect_ratio:2.538579 shell_ratio:0.822728 REGRESSED radius:97.004035 length:65.596601
35 TRUE radius:179.557370 length:131.549406 shell:0.000000 aspect_ratio:2.729885 shell_ratio:0.678363 REGRESSED radius:181.314516 length:123.796418
36 TRUE radius:99.006125 length:78.465469 shell:0.000000 aspect_ratio:2.523559 shell_ratio:0.701757 REGRESSED radius:105.331938 length:68.054402
37 TRUE radius:89.245017 length:72.126071 shell:0.000000 aspect_ratio:2.474695 shell_ratio:0.660056 REGRESSED radius:91.034890 length:72.802850
38 TRUE radius:392.868082 length:311.002692 shell:0.000000 aspect_ratio:2.526461 shell_ratio:0.899499 REGRESSED radius:415.028142 length:312.425332
39 TRUE radius:84.304221 length:66.175879 shell:0.000000 aspect_ratio:2.547884 shell_ratio:0.692924 REGRESSED radius:80.361408 length:69.993092
40 TRUE radius:138.692600 length:102.728854 shell:0.000000 aspect_ratio:2.700168 shell_ratio:0.688415 REGRESSED radius:139.130919 length:95.812231
41 TRUE radius:86.255563 length:68.463054 shell:0.000000 aspect_ratio:2.519770 shell_ratio:0.831452 REGRESSED radius:103.867846 length:60.760875
42 TRUE radius:188.203977 length:142.383146 shell:0.000000 aspect_ratio:2.643627 shell_ratio:0.896479 REGRESSED radius:182.466442 length:133.750992
43 TRUE radius:364.701900 length:282.527848 shell:0.000000 aspect_ratio:2.581706 shell_ratio:0.897720 REGRESSED radius:370.070253 length:276.528714
44 TRUE radius:168.718245 length:128.222248 shell:0.000000 aspect_ratio:2.631653 shell_ratio:0.769203 REGRESSED radius:174.428142 length:127.870690
45 TRUE radius:114.074827 length:89.366452 shell:0.000000 aspect_ratio:2.552968 shell_ratio:0.767233 REGRESSED radius:125.888665 length:85.462485
46 TRUE radius:336.904253 length:269.881484 shell:0.000000 aspect_ratio:2.496683 shell_ratio:0.801103 REGRESSED radius:326.953925 length:264.361195
47 TRUE radius:291.425925 length:235.317142 shell:0.000000 aspect_ratio:2.476878 shell_ratio:0.728552 REGRESSED radius:293.448112 length:233.415685
48 TRUE radius:141.442601 length:111.062473 shell:0.000000 aspect_ratio:2.547082 shell_ratio:0.729015 REGRESSED radius:163.195145 length:105.990836
50 TRUE radius:258.954802 length:178.963117 shell:0.000000 aspect_ratio:2.893946 shell_ratio:0.774437 REGRESSED radius:227.328988 length:198.534017
51 TRUE radius:168.789687 length:121.368796 shell:0.000000 aspect_ratio:2.781435 shell_ratio:0.819652 REGRESSED radius:182.800285 length:125.922087
52 TRUE radius:234.468507 length:159.004344 shell:0.000000 aspect_ratio:2.949209 shell_ratio:0.717510 REGRESSED radius:273.284004 length:157.311515
53 TRUE radius:88.767064 length:61.474502 shell:0.000000 aspect_ratio:2.887931 shell_ratio:0.816384 REGRESSED radius:96.894448 length:56.568152
54 TRUE radius:161.485430 length:111.335442 shell:0.000000 aspect_ratio:2.900881 shell_ratio:0.895971 REGRESSED radius:171.973346 length:112.588717
55 TRUE radius:193.329491 length:138.955046 shell:0.000000 aspect_ratio:2.782619 shell_ratio:0.744633 REGRESSED radius:175.671006 length:145.780534
56 TRUE radius:245.768266 length:164.403258 shell:0.000000 aspect_ratio:2.989822 shell_ratio:0.733638 REGRESSED radius:276.039297 length:165.037470
57 TRUE radius:267.132559 length:185.217091 shell:0.000000 aspect_ratio:2.884535 shell_ratio:0.822828 REGRESSED radius:242.012045 length:203.322613
58 TRUE radius:88.622994 length:61.055001 shell:0.000000 aspect_ratio:2.903054 shell_ratio:0.872182 REGRESSED radius:84.185989 length:58.726979
59 TRUE radius:89.154970 length:60.721624 shell:0.000000 aspect_ratio:2.936515 shell_ratio:0.883599 REGRESSED radius:88.415317 length:61.871816
60 TRUE radius:159.716171 length:108.391296 shell:0.000000 aspect_ratio:2.947029 shell_ratio:0.891189 REGRESSED radius:160.828834 length:109.258007
61 TRUE radius:150.630149 length:106.543030 shell:0.000000 aspect_ratio:2.827593 shell_ratio:0.715763 REGRESSED radius:138.789506 length:109.605122
62 TRUE radius:190.243450 length:135.007659 shell:0.000000 aspect_ratio:2.818262 shell_ratio:0.706277 REGRESSED radius:181.985786 length:136.196079
63 TRUE radius:333.310712 length:232.806676 shell:0.000000 aspect_ratio:2.863412 shell_ratio:0.726052 REGRESSED radius:326.434408 length:234.636593
64 TRUE radius:164.016619 length:110.672093 shell:0.000000 aspect_ratio:2.964010 shell_ratio:0.849911 REGRESSED radius:154.998100 length:100.005660
65 TRUE radius:175.253473 length:107.003586 shell:0.000000 aspect_ratio:3.275656 shell_ratio:0.834174 REGRESSED radius:161.948450 length:112.602208
66 TRUE radius:423.251836 length:252.464204 shell:0.000000 aspect_ratio:3.352965 shell_ratio:0.653881 REGRESSED radius:404.688296 length:257.418009
67 TRUE radius:128.348844 length:79.323181 shell:0.000000 aspect_ratio:3.236099 shell_ratio:0.887945 REGRESSED radius:133.322748 length:76.119819
68 TRUE radius:96.393560 length:63.531503 shell:0.000000 aspect_ratio:3.034512 shell_ratio:0.884664 REGRESSED radius:103.169077 length:63.971245
69 TRUE radius:98.554607 length:64.853216 shell:0.000000 aspect_ratio:3.039313 shell_ratio:0.728869 REGRESSED radius:94.307506 length:66.903265
70 TRUE radius:126.361271 length:77.609096 shell:0.000000 aspect_ratio:3.256352 shell_ratio:0.769756 REGRESSED radius:141.079812 length:73.771977
71 TRUE radius:169.637831 length:101.376290 shell:0.000000 aspect_ratio:3.346696 shell_ratio:0.671846 REGRESSED radius:151.903108 length:108.644885
72 TRUE radius:100.731073 length:60.903358 shell:0.000000 aspect_ratio:3.307899 shell_ratio:0.790822 REGRESSED radius:98.150837 length:65.714890
73 TRUE radius:100.167676 length:63.061582 shell:0.000000 aspect_ratio:3.176821 shell_ratio:0.814995 REGRESSED radius:99.801833 length:68.406256
74 TRUE radius:215.795448 length:131.414562 shell:0.000000 aspect_ratio:3.284194 shell_ratio:0.701840 REGRESSED radius:214.649468 length:143.694881
75 TRUE radius:94.448001 length:61.586941 shell:0.000000 aspect_ratio:3.067144 shell_ratio:0.873955 REGRESSED radius:100.223246 length:64.007268
76 TRUE radius:387.057683 length:255.000107 shell:0.000000 aspect_ratio:3.035745 shell_ratio:0.883865 REGRESSED radius:380.615515 length:256.511962
77 TRUE radius:421.528357 length:270.332489 shell:0.000000 aspect_ratio:3.118592 shell_ratio:0.697337 REGRESSED radius:422.112819 length:276.208869
78 TRUE radius:210.294108 length:131.057410 shell:0.000000 aspect_ratio:3.209191 shell_ratio:0.858499 REGRESSED radius:216.499601 length:135.432076
79 TRUE radius:264.617840 length:158.430727 shell:0.000000 aspect_ratio:3.340486 shell_ratio:0.759151 REGRESSED radius:235.270393 length:181.946688
80 TRUE radius:421.358653 length:275.932290 shell:0.000000 aspect_ratio:3.054073 shell_ratio:0.662151 REGRESSED radius:415.056639 length:277.377829
81 TRUE radius:112.793045 length:72.572769 shell:0.000000 aspect_ratio:3.108412 shell_ratio:0.843939 REGRESSED radius:106.083724 length:79.073100
82 TRUE radius:102.545908 length:63.438267 shell:0.000000 aspect_ratio:3.232935 shell_ratio:0.753585 REGRESSED radius:110.036775 length:62.184381
83 TRUE radius:102.155413 length:56.249530 shell:0.000000 aspect_ratio:3.632223 shell_ratio:0.881919 REGRESSED radius:112.518943 length:55.001229
84 TRUE radius:238.075346 length:132.930972 shell:0.000000 aspect_ratio:3.581939 shell_ratio:0.829759 REGRESSED radius:242.854447 length:140.623391
85 TRUE radius:188.826372 length:109.641418 shell:0.000000 aspect_ratio:3.444435 shell_ratio:0.729701 REGRESSED radius:170.764146 length:120.627022
86 TRUE radius:471.816787 length:261.761213 shell:0.000000 aspect_ratio:3.604940 shell_ratio:0.785387 REGRESSED radius:443.021529 length:273.084063
87 TRUE radius:126.358379 length:72.835612 shell:0.000000 aspect_ratio:3.469687 shell_ratio:0.815760 REGRESSED radius:121.402822 length:78.010450
88 TRUE radius:98.222911 length:57.642266 shell:0.000000 aspect_ratio:3.408017 shell_ratio:0.669162 REGRESSED radius:114.986752 length:53.222727
89 TRUE radius:494.444001 length:270.964186 shell:0.000000 aspect_ratio:3.649516 shell_ratio:0.755581 REGRESSED radius:454.534046 length:283.788623
90 TRUE radius:80.181918 length:47.032638 shell:0.000000 aspect_ratio:3.409629 shell_ratio:0.663761 REGRESSED radius:77.390007 length:43.613350
91 TRUE radius:216.626682 length:122.381341 shell:0.000000 aspect_ratio:3.540191 shell_ratio:0.858327 REGRESSED radius:214.153855 length:134.466662
92 TRUE radius:175.662493 length:96.552087 shell:0.000000 aspect_ratio:3.638709 shell_ratio:0.784681 REGRESSED radius:155.561035 length:100.554243
93 TRUE radius:379.786112 length:212.810893 shell:0.000000 aspect_ratio:3.569236 shell_ratio:0.817646 REGRESSED radius:388.823715 length:215.946616
94 TRUE radius:162.698685 length:90.777678 shell:0.000000 aspect_ratio:3.584553 shell_ratio:0.795713 REGRESSED radius:183.374983 length:92.913995
95 TRUE radius:380.976900 length:225.079222 shell:0.000000 aspect_ratio:3.385269 shell_ratio:0.895712 REGRESSED radius:384.813732 length:233.198707
96 TRUE radius:143.467772 length:84.858957 shell:0.000000 aspect_ratio:3.381323 shell_ratio:0.725640 REGRESSED radius:129.739829 length:86.462849
97 TRUE radius:110.482421 length:60.395345 shell:0.000000 aspect_ratio:3.658640 shell_ratio:0.672270 REGRESSED radius:120.646458 length:59.032485
98 TRUE radius:429.210854 length:232.972440 shell:0.000000 aspect_ratio:3.684649 shell_ratio:0.749916 REGRESSED radius:417.505958 length:241.142168
99 TRUE radius:307.868116 length:164.082554 shell:0.000000 aspect_ratio:3.752600 shell_ratio:0.752843 REGRESSED radius:354.009783 length:163.313923
100 TRUE radius:146.793791 length:77.901242 shell:0.000000 aspect_ratio:3.768715 shell_ratio:0.794909 REGRESSED radius:134.132496 length:76.607172
101 TRUE radius:82.512229 length:41.617040 shell:0.000000 aspect_ratio:3.965310 shell_ratio:0.822804 REGRESSED radius:89.187880 length:40.927707
102 TRUE radius:227.032159 length:121.137780 shell:0.000000 aspect_ratio:3.748330 shell_ratio:0.753685 REGRESSED radius:206.668812 length:132.876321
103 TRUE radius:176.962212 length:92.980715 shell:0.000000 aspect_ratio:3.806428 shell_ratio:0.779967 REGRESSED radius:186.744042 length:97.753283
104 TRUE radius:228.736755 length:122.326576 shell:0.000000 aspect_ratio:3.739772 shell_ratio:0.785408 REGRESSED radius:217.185631 length:132.889318
105 TRUE radius:102.367250 length:52.551885 shell:0.000000 aspect_ratio:3.895855 shell_ratio:0.839689 REGRESSED radius:109.092594 length:49.930857
106 TRUE radius:291.414984 length:148.300655 shell:0.000000 aspect_ratio:3.930057 shell_ratio:0.689056 REGRESSED radius:293.958757 length:158.313262
107 TRUE radius:97.375927 length:49.765679 shell:0.000000 aspect_ratio:3.913377 shell_ratio:0.768112 REGRESSED radius:100.337991 length:50.527145
108 TRUE radius:153.333152 length:77.749247 shell:0.000000 aspect_ratio:3.944299 shell_ratio:0.855308 REGRESSED radius:155.438555 length:79.029854
109 TRUE radius:162.074091 length:82.008868 shell:0.000000 aspect_ratio:3.952599 shell_ratio:0.756553 REGRESSED radius:148.481847 length:87.006155
110 TRUE radius:198.705206 length:105.693230 shell:0.000000 aspect_ratio:3.760037 shell_ratio:0.662144 REGRESSED radius:190.086565 length:114.400386
111 TRUE radius:474.901656 length:243.720314 shell:0.000000 aspect_ratio:3.897104 shell_ratio:0.708643 REGRESSED radius:438.501857 length:259.263191
112 TRUE radius:374.917751 length:194.000462 shell:0.000000 aspect_ratio:3.865122 shell_ratio:0.695060 REGRESSED radius:372.637649 length:200.907530
113 TRUE radius:405.626021 length:200.061832 shell:0.000000 aspect_ratio:4.055007 shell_ratio:0.748752 REGRESSED radius:401.689186 length:203.929714
114 TRUE radius:102.859702 length:51.222068 shell:0.000000 aspect_ratio:4.016226 shell_ratio:0.658417 REGRESSED radius:110.477786 length:53.228049
115 TRUE radius:147.265500 length:72.808486 shell:0.000000 aspect_ratio:4.045284 shell_ratio:0.685936 REGRESSED radius:134.299461 length:76.536573
116 TRUE radius:479.164769 length:238.100760 shell:0.000000 aspect_ratio:4.024891 shell_ratio:0.722737 REGRESSED radius:447.153737 length:248.948749
117 TRUE radius:208.389769 length:103.071616 shell:0.000000 aspect_ratio:4.043592 shell_ratio:0.697875 REGRESSED radius:186.317898 length:114.505294
118 TRUE radius:80.058648 length:39.409679 shell:0.000000 aspect_ratio:4.062893 shell_ratio:0.662258 REGRESSED radius:76.871735 length:38.782367
119 TRUE radius:169.227520 length:76.120619 shell:0.000000 aspect_ratio:4.446299 shell_ratio:0.697916 REGRESSED radius:151.596925 length:79.129593
120 TRUE radius:172.986267 length:76.611435 shell:0.000000 aspect_ratio:4.515939 shell_ratio:0.711440 REGRESSED radius:154.823629 length:80.620245
121 TRUE radius:138.499012 length:65.144374 shell:0.000000 aspect_ratio:4.252064 shell_ratio:0.855003 REGRESSED radius:134.315556 length:67.766386
122 TRUE radius:374.340464 length:172.554365 shell:0.000000 aspect_ratio:4.338812 shell_ratio:0.855854 REGRESSED radius:391.298151 length:170.539724
123 TRUE radius:140.882067 length:64.274923 shell:0.000000 aspect_ratio:4.383734 shell_ratio:0.800823 REGRESSED radius:133.200397 length:64.314194
124 TRUE radius:126.158104 length:57.776193 shell:0.000000 aspect_ratio:4.367131 shell_ratio:0.676646 REGRESSED radius:122.325641 length:61.844529
125 TRUE radius:118.020272 length:54.780628 shell:0.000000 aspect_ratio:4.308832 shell_ratio:0.659634 REGRESSED radius:113.629909 length:59.642356
126 TRUE radius:132.733625 length:63.093919 shell:0.000000 aspect_ratio:4.207493 shell_ratio:0.717603 REGRESSED radius:130.887896 length:62.996266
127 TRUE radius:124.106038 length:58.020897 shell:0.000000 aspect_ratio:4.277977 shell_ratio:0.746780 REGRESSED radius:125.376975 length:56.701141
128 TRUE radius:413.972706 length:183.870133 shell:0.000000 aspect_ratio:4.502881 shell_ratio:0.856159 REGRESSED radius:418.213396 length:183.301985
129 TRUE radius:470.994324 length:220.173181 shell:0.000000 aspect_ratio:4.278399 shell_ratio:0.693192 REGRESSED radius:438.484584 length:228.341874
130 TRUE radius:113.996242 length:50.020865 shell:0.000000 aspect_ratio:4.557948 shell_ratio:0.840111 REGRESSED radius:121.623150 length:53.025543
131 TRUE radius:102.721334 length:45.441517 shell:0.000000 aspect_ratio:4.521035 shell_ratio:0.788918 REGRESSED radius:101.901305 length:46.214441
132 TRUE radius:85.844685 length:39.432940 shell:0.000000 aspect_ratio:4.353958 shell_ratio:0.716946 REGRESSED radius:79.400758 length:40.929219
133 TRUE radius:109.238145 length:45.288088 shell:0.000000 aspect_ratio:4.824145 shell_ratio:0.659948 REGRESSED radius:121.977113 length:42.547545
134 TRUE radius:262.247762 length:105.205891 shell:0.000000 aspect_ratio:4.985420 shell_ratio:0.739360 REGRESSED radius:226.153789 length:127.048286
135 TRUE radius:167.156875 length:67.664125 shell:0.000000 aspect_ratio:4.940783 shell_ratio:0.886864 REGRESSED radius:148.859650 length:70.284246
136 TRUE radius:420.298499 length:167.201009 shell:0.000000 aspect_ratio:5.027464 shell_ratio:0.777965 REGRESSED radius:425.848809 length:163.788305
137 TRUE radius:203.709706 length:80.797070 shell:0.000000 aspect_ratio:5.042502 shell_ratio:0.876784 REGRESSED radius:190.095175 length:87.265545
138 TRUE radius:430.762691 length:177.920131 shell:0.000000 aspect_ratio:4.842203 shell_ratio:0.876217 REGRESSED radius:426.656200 length:187.386709
139 TRUE radius:127.298209 length:51.728541 shell:0.000000 aspect_ratio:4.921778 shell_ratio:0.658864 REGRESSED radius:120.693821 length:51.886328
140 TRUE radius:497.545500 length:204.337050 shell:0.000000 aspect_ratio:4.869851 shell_ratio:0.772470 REGRESSED radius:435.527016 length:212.103760
141 TRUE radius:402.523255 length:168.842570 shell:0.000000 aspect_ratio:4.768030 shell_ratio:0.860401 REGRESSED radius:420.520052 length:169.559559
142 TRUE radius:293.739884 length:118.848910 shell:0.000000 aspect_ratio:4.943081 shell_ratio:0.667883 REGRESSED radius:258.351493 length:136.686835
143 TRUE radius:81.873316 length:32.953682 shell:0.000000 aspect_ratio:4.968993 shell_ratio:0.714409 REGRESSED radius:75.971891 length:31.412664
144 TRUE radius:350.444026 length:137.492360 shell:0.000000 aspect_ratio:5.097651 shell_ratio:0.662853 REGRESSED radius:374.798274 length:135.245477
145 TRUE radius:108.244492 length:45.262157 shell:0.000000 aspect_ratio:4.783002 shell_ratio:0.847319 REGRESSED radius:99.775823 length:50.017509
146 TRUE radius:229.438791 length:98.884048 shell:0.000000 aspect_ratio:4.640562 shell_ratio:0.679947 REGRESSED radius:251.993740 length:102.731790
147 TRUE radius:414.645396 length:173.080306 shell:0.000000 aspect_ratio:4.791364 shell_ratio:0.836303 REGRESSED radius:418.799199 length:170.361612
148 TRUE radius:425.700579 length:175.301809 shell:0.000000 aspect_ratio:4.856773 shell_ratio:0.872982 REGRESSED radius:414.910370 length:186.240283
149 TRUE radius:180.119648 length:71.851493 shell:0.000000 aspect_ratio:5.013665 shell_ratio:0.708516 REGRESSED radius:186.427592 length:74.767612
150 TRUE radius:216.359921 length:89.846867 shell:0.000000 aspect_ratio:4.816193 shell_ratio:0.763019 REGRESSED radius:192.483413 length:103.584775
151 TRUE radius:143.321809 length:62.250978 shell:0.000000 aspect_ratio:4.604644 shell_ratio:0.815895 REGRESSED radius:143.180449 length:61.862892
152 TRUE radius:254.664212 length:97.166911 shell:0.000000 aspect_ratio:5.241789 shell_ratio:0.807820 REGRESSED radius:272.018968 length:99.848374
153 TRUE radius:87.233353 length:33.531664 shell:0.000000 aspect_ratio:5.203043 shell_ratio:0.833905 REGRESSED radius:87.094816 length:32.217021
154 TRUE radius:206.574299 length:79.324668 shell:0.000000 aspect_ratio:5.208324 shell_ratio:0.709384 REGRESSED radius:203.600522 length:82.907352
155 TRUE radius:391.731114 length:143.804968 shell:0.000000 aspect_ratio:5.448089 shell_ratio:0.823249 REGRESSED radius:403.257349 length:150.117567
156 TRUE radius:175.152557 length:66.614065 shell:0.000000 aspect_ratio:5.258726 shell_ratio:0.689320 REGRESSED radius:184.900914 length:67.414793
157 TRUE radius:80.692552 length:31.218355 shell:0.000000 aspect_ratio:5.169558 shell_ratio:0.708346 REGRESSED radius:90.457452 length:25.809789
158 TRUE radius:125.155092 length:47.762496 shell:0.000000 aspect_ratio:5.240727 shell_ratio:0.679800 REGRESSED radius:138.091847 length:54.606048
159 TRUE radius:244.281961 length:94.725750 shell:0.000000 aspect_ratio:5.157667 shell_ratio:0.763495 REGRESSED radius:246.325488 length:105.555906
160 TRUE radius:397.716217 length:141.815416 shell:0.000000 aspect_ratio:5.608928 shell_ratio:0.656181 REGRESSED radius:401.096778 length:152.283026
161 TRUE radius:106.079162 length:39.350626 shell:0.000000 aspect_ratio:5.391485 shell_ratio:0.885303 REGRESSED radius:102.570841 length:40.335906
162 TRUE radius:338.264137 length:131.743650 shell:0.000000 aspect_ratio:5.135187 shell_ratio:0.673486 REGRESSED radius:361.742484 length:130.720843
163 TRUE radius:96.126614 length:35.077088 shell:0.000000 aspect_ratio:5.480878 shell_ratio:0.826840 REGRESSED radius:105.933801 length:32.750141
164 TRUE radius:132.560890 length:50.799644 shell:0.000000 aspect_ratio:5.218969 shell_ratio:0.893992 REGRESSED radius:125.097901 length:52.433625
165 TRUE radius:363.771468 length:140.214418 shell:0.000000 aspect_ratio:5.188788 shell_ratio:0.824470 REGRESSED radius:381.016982 length:146.206914
166 TRUE radius:221.231192 length:74.600466 shell:0.000000 aspect_ratio:5.931094 shell_ratio:0.762934 REGRESSED radius:211.488945 length:82.128531
167 TRUE radius:370.316851 length:128.625705 shell:0.000000 aspect_ratio:5.758054 shell_ratio:0.871859 REGRESSED radius:359.069795 length:126.852383
168 TRUE radius:320.292837 length:111.532677 shell:0.000000 aspect_ratio:5.743480 shell_ratio:0.675325 REGRESSED radius:345.129611 length:121.649249
169 TRUE radius:155.558562 length:50.996933 shell:0.000000 aspect_ratio:6.100703 shell_ratio:0.712181 REGRESSED radius:168.882085 length:49.630771
170 TRUE radius:158.634467 length:54.963338 shell:0.000000 aspect_ratio:5.772374 shell_ratio:0.788730 REGRESSED radius:162.573907 length:54.580195
171 TRUE radius:232.817650 length:81.206278 shell:0.000000 aspect_ratio:5.733982 shell_ratio:0.783901 REGRESSED radius:198.171463 length:92.487797
172 TRUE radius:272.125634 length:90.824316 shell:0.000000 aspect_ratio:5.992352 shell_ratio:0.833870 REGRESSED radius:299.962112 length:103.143733
173 TRUE radius:217.920666 length:77.000492 shell:0.000000 aspect_ratio:5.660241 shell_ratio:0.868571 REGRESSED radius:208.428868 length:81.813271
174 TRUE radius:242.892595 length:83.498455 shell:0.000000 aspect_ratio:5.817894 shell_ratio:0.824468 REGRESSED radius:204.470500 length:103.128348
175 TRUE radius:176.305137 length:56.504801 shell:0.000000 aspect_ratio:6.240360 shell_ratio:0.734841 REGRESSED radius:170.077287 length:58.501002
176 TRUE radius:493.210877 length:158.277898 shell:0.000000 aspect_ratio:6.232214 shell_ratio:0.863118 REGRESSED radius:448.404231 length:161.039332
177 TRUE radius:481.540366 length:160.109238 shell:0.000000 aspect_ratio:6.015148 shell_ratio:0.747786 REGRESSED radius:441.301018 length:165.242695
178 TRUE radius:142.239317 length:49.666784 shell:0.000000 aspect_ratio:5.727744 shell_ratio:0.886607 REGRESSED radius:139.807508 length:50.454175
179 TRUE radius:453.702817 length:152.419250 shell:0.000000 aspect_ratio:5.953353 shell_ratio:0.816053 REGRESSED radius:436.742644 length:149.279686
180 TRUE radius:109.658366 length:36.569577 shell:0.000000 aspect_ratio:5.997246 shell_ratio:0.762275 REGRESSED radius:99.552038 length:39.835107
181 TRUE radius:275.452555 length:94.334113 shell:0.000000 aspect_ratio:5.839935 shell_ratio:0.678268 REGRESSED radius:253.183834 length:113.316055
182 TRUE radius:89.624266 length:28.837681 shell:0.000000 aspect_ratio:6.215775 shell_ratio:0.852202 REGRESSED radius:80.552897 length:39.150236
183 TRUE radius:356.553712 length:115.601642 shell:0.000000 aspect_ratio:6.168662 shell_ratio:0.896373 REGRESSED radius:378.424098 length:110.149147
184 TRUE radius:175.399596 length:58.403770 shell:0.000000 aspect_ratio:6.006448 shell_ratio:0.830170 REGRESSED radius:155.318898 length:61.757383
185 TRUE radius:145.802007 length:48.711291 shell:0.000000 aspect_ratio:5.986374 shell_ratio:0.660917 REGRESSED radius:137.531273 length:50.494094
186 TRUE radius:146.676041 length:47.184603 shell:0.000000 aspect_ratio:6.217115 shell_ratio:0.796385 REGRESSED radius:153.492854 length:46.445404
187 TRUE radius:491.020492 length:141.775269 shell:0.000000 aspect_ratio:6.926744 shell_ratio:0.708831 REGRESSED radius:441.432667 length:143.932246
